rental_id,bike_id,startstationid,endstationid,start_date,end_date
90765238,13001,587,535,2019-09-01 09:22:00+00,2019-09-01 10:39:00+00
90765239,12339,186,371,2019-09-01 09:22:00+00,2019-09-01 10:13:00+00
90765240,21,597,681,2019-09-01 09:23:00+00,2019-09-01 09:26:00+00
90765241,9542,99,356,2019-09-01 09:23:00+00,2019-09-01 09:35:00+00
90765242,1908,720,660,2019-09-01 09:23:00+00,2019-09-01 09:39:00+00
90765243,16092,756,625,2019-09-01 09:23:00+00,2019-09-01 09:51:00+00
90765244,1830,574,14,2019-09-01 09:23:00+00,2019-09-01 09:34:00+00
90765245,15111,144,55,2019-09-01 09:23:00+00,2019-09-01 09:38:00+00
90765246,5811,360,303,2019-09-01 09:23:00+00,2019-09-01 10:26:00+00
90765247,15711,68,146,2019-09-01 09:23:00+00,2019-09-01 09:38:00+00
90765248,14221,95,275,2019-09-01 09:23:00+00,2019-09-01 09:25:00+00
90765249,9831,593,545,2019-09-01 09:23:00+00,2019-09-01 09:37:00+00
90765250,15089,701,228,2019-09-01 09:23:00+00,2019-09-01 09:53:00+00
90765251,1060,7,7,2019-09-01 09:23:00+00,2019-09-01 09:24:00+00
90765252,3689,540,540,2019-09-01 09:23:00+00,2019-09-01 09:57:00+00
90765253,12190,553,748,2019-09-01 09:24:00+00,2019-09-01 09:33:00+00
90765254,1019,553,326,2019-09-01 09:24:00+00,2019-09-01 09:37:00+00
90765255,11109,167,404,2019-09-01 09:24:00+00,2019-09-01 09:59:00+00
90765256,13296,61,338,2019-09-01 09:24:00+00,2019-09-01 09:34:00+00
90765257,14474,167,404,2019-09-01 09:24:00+00,2019-09-01 09:59:00+00
90765258,2564,267,320,2019-09-01 09:24:00+00,2019-09-01 09:28:00+00
90765259,12844,152,600,2019-09-01 09:24:00+00,2019-09-01 09:33:00+00
90765260,15546,600,600,2019-09-01 09:24:00+00,2019-09-01 09:50:00+00
90765261,532,500,569,2019-09-01 09:24:00+00,2019-09-01 09:37:00+00
90765262,12044,379,524,2019-09-01 09:24:00+00,2019-09-01 09:33:00+00
90765263,4463,492,533,2019-09-01 09:24:00+00,2019-09-01 09:37:00+00
90765264,16829,561,577,2019-09-01 09:24:00+00,2019-09-01 09:46:00+00
90765265,12381,721,486,2019-09-01 09:24:00+00,2019-09-01 09:37:00+00
90765266,5015,645,697,2019-09-01 09:24:00+00,2019-09-01 09:47:00+00
90765267,15482,29,191,2019-09-01 09:25:00+00,2019-09-01 09:48:00+00
90765268,16185,388,226,2019-09-01 09:25:00+00,2019-09-01 09:57:00+00
90765270,6712,302,2,2019-09-01 09:25:00+00,2019-09-01 09:44:00+00
90765271,9916,339,695,2019-09-01 09:25:00+00,2019-09-01 09:30:00+00
90765272,12943,714,832,2019-09-01 09:25:00+00,2019-09-01 09:42:00+00
90765273,1760,501,508,2019-09-01 09:25:00+00,2019-09-01 09:32:00+00
90765274,14620,691,288,2019-09-01 09:25:00+00,2019-09-01 09:49:00+00
90765275,4062,375,626,2019-09-01 09:25:00+00,2019-09-01 09:35:00+00
90765276,10152,47,150,2019-09-01 09:25:00+00,2019-09-01 09:37:00+00
90765277,16182,97,392,2019-09-01 09:25:00+00,2019-09-01 09:28:00+00
90765278,8403,298,66,2019-09-01 09:25:00+00,2019-09-01 09:42:00+00
90765279,2266,602,388,2019-09-01 09:25:00+00,2019-09-01 09:48:00+00
90765280,14825,4,457,2019-09-01 09:25:00+00,2019-09-01 09:54:00+00
90765281,14804,4,457,2019-09-01 09:26:00+00,2019-09-01 09:54:00+00
90765282,3057,457,132,2019-09-01 09:26:00+00,2019-09-01 09:46:00+00
90765283,13486,191,191,2019-09-01 09:26:00+00,2019-09-01 09:29:00+00
90765284,11348,673,573,2019-09-01 09:26:00+00,2019-09-01 09:34:00+00
90765285,15677,388,226,2019-09-01 09:26:00+00,2019-09-01 09:57:00+00
90765286,10016,33,104,2019-09-01 09:26:00+00,2019-09-01 09:32:00+00
90765287,15117,191,300,2019-09-01 09:26:00+00,2019-09-01 09:41:00+00
90765288,7452,612,69,2019-09-01 09:26:00+00,2019-09-01 10:04:00+00
90765290,16124,545,306,2019-09-01 09:26:00+00,2019-09-01 09:50:00+00
90765291,5876,29,191,2019-09-01 09:26:00+00,2019-09-01 09:48:00+00
90765292,12608,742,157,2019-09-01 09:26:00+00,2019-09-01 09:38:00+00
90765293,291,512,127,2019-09-01 09:26:00+00,2019-09-01 09:39:00+00
90765294,15242,47,457,2019-09-01 09:26:00+00,2019-09-01 10:34:00+00
90765295,16384,675,821,2019-09-01 09:27:00+00,2019-09-01 09:46:00+00
90765296,13595,513,491,2019-09-01 09:27:00+00,2019-09-01 09:37:00+00
90765297,6502,520,722,2019-09-01 09:27:00+00,2019-09-01 09:30:00+00
90765298,9996,545,306,2019-09-01 09:27:00+00,2019-09-01 09:50:00+00
90765299,4802,612,597,2019-09-01 09:27:00+00,2019-09-01 10:00:00+00
90765300,14148,47,457,2019-09-01 09:27:00+00,2019-09-01 10:34:00+00
90765301,1827,134,134,2019-09-01 09:27:00+00,2019-09-01 10:17:00+00
90765302,1579,599,737,2019-09-01 09:27:00+00,2019-09-01 09:40:00+00
90765303,7441,178,161,2019-09-01 09:27:00+00,2019-09-01 09:29:00+00
90765304,1885,307,622,2019-09-01 09:27:00+00,2019-09-01 09:38:00+00
90765305,10189,785,787,2019-09-01 09:27:00+00,2019-09-01 09:53:00+00
90765306,14567,347,321,2019-09-01 09:27:00+00,2019-09-01 10:07:00+00
90765307,2885,636,596,2019-09-01 09:27:00+00,2019-09-01 09:30:00+00
90765308,10516,589,8,2019-09-01 09:27:00+00,2019-09-01 09:51:00+00
90765309,5138,562,214,2019-09-01 09:28:00+00,2019-09-01 09:33:00+00
90765310,16590,347,321,2019-09-01 09:28:00+00,2019-09-01 10:07:00+00
90765311,16608,785,787,2019-09-01 09:28:00+00,2019-09-01 09:53:00+00
90765312,15696,465,783,2019-09-01 09:28:00+00,2019-09-01 09:53:00+00
90765313,3580,219,529,2019-09-01 09:28:00+00,2019-09-01 09:37:00+00
90765314,1395,833,596,2019-09-01 09:28:00+00,2019-09-01 10:08:00+00
90765315,13555,826,826,2019-09-01 09:28:00+00,2019-09-01 10:30:00+00
90765316,7314,715,282,2019-09-01 09:28:00+00,2019-09-01 09:34:00+00
90765317,15783,805,668,2019-09-01 09:28:00+00,2019-09-01 09:44:00+00
90765318,10168,524,248,2019-09-01 09:28:00+00,2019-09-01 09:41:00+00
90765319,1324,130,458,2019-09-01 09:28:00+00,2019-09-01 09:35:00+00
90765320,15724,671,821,2019-09-01 09:29:00+00,2019-09-01 09:50:00+00
90765321,16640,671,821,2019-09-01 09:29:00+00,2019-09-01 09:50:00+00
90765322,10686,499,717,2019-09-01 09:29:00+00,2019-09-01 09:57:00+00
90765323,2455,138,423,2019-09-01 09:29:00+00,2019-09-01 09:39:00+00
90765324,14299,325,213,2019-09-01 09:29:00+00,2019-09-01 10:19:00+00
90765325,9562,499,717,2019-09-01 09:29:00+00,2019-09-01 09:57:00+00
90765326,8597,475,532,2019-09-01 09:29:00+00,2019-09-01 09:35:00+00
90765327,13893,288,320,2019-09-01 09:29:00+00,2019-09-01 09:33:00+00
90765328,14517,810,24,2019-09-01 09:29:00+00,2019-09-01 09:53:00+00
90765329,1862,584,29,2019-09-01 09:29:00+00,2019-09-01 10:11:00+00
90765330,16287,679,679,2019-09-01 09:29:00+00,2019-09-01 09:54:00+00
90765331,1210,167,806,2019-09-01 09:29:00+00,2019-09-01 09:52:00+00
90765332,13658,7,191,2019-09-01 09:29:00+00,2019-09-01 09:48:00+00
90765333,13418,658,821,2019-09-01 09:29:00+00,2019-09-01 09:38:00+00
90765334,161,810,24,2019-09-01 09:29:00+00,2019-09-01 09:53:00+00
90765335,14691,802,320,2019-09-01 09:29:00+00,2019-09-01 09:45:00+00
90765336,16506,243,228,2019-09-01 09:29:00+00,2019-09-01 09:40:00+00
90765337,13572,225,559,2019-09-01 09:29:00+00,2019-09-01 09:34:00+00
90765338,7352,107,217,2019-09-01 09:29:00+00,2019-09-01 09:36:00+00
90765339,10118,97,133,2019-09-01 09:29:00+00,2019-09-01 09:33:00+00
90765340,5461,255,810,2019-09-01 09:29:00+00,2019-09-01 09:54:00+00
90765341,16780,783,790,2019-09-01 09:29:00+00,2019-09-01 09:37:00+00
90765342,10629,639,703,2019-09-01 09:29:00+00,2019-09-01 10:05:00+00
90765343,9457,149,481,2019-09-01 09:29:00+00,2019-09-01 10:16:00+00
90765344,12443,470,717,2019-09-01 09:30:00+00,2019-09-01 09:49:00+00
90765345,1789,298,72,2019-09-01 09:30:00+00,2019-09-01 09:47:00+00
90765346,9869,107,217,2019-09-01 09:30:00+00,2019-09-01 09:36:00+00
90765347,2418,307,111,2019-09-01 09:30:00+00,2019-09-01 10:13:00+00
90765348,12064,543,566,2019-09-01 09:30:00+00,2019-09-01 09:37:00+00
90765349,13936,149,347,2019-09-01 09:30:00+00,2019-09-01 09:36:00+00
90765350,14247,97,133,2019-09-01 09:30:00+00,2019-09-01 09:33:00+00
90765351,12554,623,821,2019-09-01 09:30:00+00,2019-09-01 09:58:00+00
90765352,9311,223,481,2019-09-01 09:30:00+00,2019-09-01 10:30:00+00
90765354,15594,117,144,2019-09-01 09:30:00+00,2019-09-01 09:34:00+00
90765355,16788,307,111,2019-09-01 09:30:00+00,2019-09-01 10:14:00+00
90765356,5860,623,821,2019-09-01 09:30:00+00,2019-09-01 09:57:00+00
90765358,15449,662,294,2019-09-01 09:30:00+00,2019-09-01 09:41:00+00
90765359,6306,662,294,2019-09-01 09:30:00+00,2019-09-01 09:42:00+00
90765360,5499,445,318,2019-09-01 09:30:00+00,2019-09-01 09:57:00+00
90765361,2688,298,298,2019-09-01 09:30:00+00,2019-09-01 09:57:00+00
90765362,9891,191,300,2019-09-01 09:30:00+00,2019-09-01 09:40:00+00
90765363,132,132,63,2019-09-01 09:30:00+00,2019-09-01 09:39:00+00
90765364,16476,489,115,2019-09-01 09:31:00+00,2019-09-01 09:35:00+00
90765365,13984,574,717,2019-09-01 09:31:00+00,2019-09-01 09:36:00+00
90765366,4001,229,100,2019-09-01 09:31:00+00,2019-09-01 09:40:00+00
90765367,7525,692,459,2019-09-01 09:31:00+00,2019-09-01 10:05:00+00
90765368,9195,166,228,2019-09-01 09:31:00+00,2019-09-01 09:41:00+00
90765369,16731,153,150,2019-09-01 09:31:00+00,2019-09-01 09:46:00+00
90765370,8382,330,354,2019-09-01 09:31:00+00,2019-09-01 09:50:00+00
90765371,4880,142,598,2019-09-01 09:31:00+00,2019-09-01 09:49:00+00
90765372,4393,110,255,2019-09-01 09:31:00+00,2019-09-01 09:37:00+00
90765373,7521,114,2,2019-09-01 09:31:00+00,2019-09-01 09:56:00+00
90765374,12240,675,596,2019-09-01 09:31:00+00,2019-09-01 09:42:00+00
90765375,956,829,600,2019-09-01 09:31:00+00,2019-09-01 09:40:00+00
90765376,16581,153,150,2019-09-01 09:31:00+00,2019-09-01 09:46:00+00
90765377,16547,271,271,2019-09-01 09:31:00+00,2019-09-01 12:44:00+00
90765378,4060,710,277,2019-09-01 09:31:00+00,2019-09-01 09:49:00+00
90765379,14098,259,368,2019-09-01 09:31:00+00,2019-09-01 09:37:00+00
90765380,882,675,596,2019-09-01 09:31:00+00,2019-09-01 09:42:00+00
90765382,3788,662,653,2019-09-01 09:32:00+00,2019-09-01 09:43:00+00
90765383,4620,321,574,2019-09-01 09:32:00+00,2019-09-01 09:50:00+00
90765385,754,153,153,2019-09-01 09:32:00+00,2019-09-01 10:56:00+00
90765386,7566,758,129,2019-09-01 09:32:00+00,2019-09-01 09:59:00+00
90765387,5225,237,811,2019-09-01 09:32:00+00,2019-09-01 10:10:00+00
90765388,12056,785,787,2019-09-01 09:32:00+00,2019-09-01 09:40:00+00
90765389,15101,359,300,2019-09-01 09:32:00+00,2019-09-01 09:48:00+00
90765390,1928,237,811,2019-09-01 09:32:00+00,2019-09-01 10:10:00+00
90765391,9407,726,302,2019-09-01 09:32:00+00,2019-09-01 09:52:00+00
90765392,16665,511,475,2019-09-01 09:32:00+00,2019-09-01 09:46:00+00
90765393,15274,827,223,2019-09-01 09:32:00+00,2019-09-01 09:43:00+00
90765394,16626,661,105,2019-09-01 09:32:00+00,2019-09-01 09:38:00+00
90765395,7707,491,206,2019-09-01 09:32:00+00,2019-09-01 09:45:00+00
90765396,247,767,705,2019-09-01 09:32:00+00,2019-09-01 09:38:00+00
90765397,5556,830,630,2019-09-01 09:33:00+00,2019-09-01 09:50:00+00
90765398,7930,104,202,2019-09-01 09:33:00+00,2019-09-01 09:36:00+00
90765399,14332,469,485,2019-09-01 09:33:00+00,2019-09-01 09:47:00+00
90765400,12826,465,215,2019-09-01 09:33:00+00,2019-09-01 09:40:00+00
90765401,6026,86,802,2019-09-01 09:33:00+00,2019-09-01 09:39:00+00
90765402,14029,156,803,2019-09-01 09:33:00+00,2019-09-01 09:43:00+00
90765403,8118,216,307,2019-09-01 09:33:00+00,2019-09-01 10:15:00+00
90765404,3873,701,5,2019-09-01 09:33:00+00,2019-09-01 09:42:00+00
90765405,3379,216,307,2019-09-01 09:33:00+00,2019-09-01 10:15:00+00
90765406,8223,156,803,2019-09-01 09:33:00+00,2019-09-01 09:43:00+00
90765407,3725,156,803,2019-09-01 09:34:00+00,2019-09-01 09:43:00+00
90765408,15151,321,269,2019-09-01 09:33:00+00,2019-09-01 09:41:00+00
90765409,4312,156,803,2019-09-01 09:34:00+00,2019-09-01 09:43:00+00
90765410,3236,409,386,2019-09-01 09:34:00+00,2019-09-01 09:53:00+00
90765411,9722,589,766,2019-09-01 09:34:00+00,2019-09-01 09:51:00+00
90765412,14778,681,596,2019-09-01 09:34:00+00,2019-09-01 09:41:00+00
90765413,10947,584,300,2019-09-01 09:34:00+00,2019-09-01 09:54:00+00
90765414,14195,695,50,2019-09-01 09:34:00+00,2019-09-01 09:44:00+00
90765415,3385,499,458,2019-09-01 09:34:00+00,2019-09-01 09:51:00+00
90765416,1060,7,244,2019-09-01 09:34:00+00,2019-09-01 10:21:00+00
90765417,3164,108,161,2019-09-01 09:34:00+00,2019-09-01 09:39:00+00
90765418,13449,681,596,2019-09-01 09:34:00+00,2019-09-01 09:41:00+00
90765419,10870,763,579,2019-09-01 09:34:00+00,2019-09-01 09:56:00+00
90765420,15624,828,676,2019-09-01 09:34:00+00,2019-09-01 09:39:00+00
90765421,15162,214,32,2019-09-01 09:34:00+00,2019-09-01 09:50:00+00
90765422,10744,487,399,2019-09-01 09:34:00+00,2019-09-01 09:53:00+00
90765423,800,428,226,2019-09-01 09:34:00+00,2019-09-01 10:46:00+00
90765424,8161,508,495,2019-09-01 09:34:00+00,2019-09-01 09:49:00+00
90765425,15840,52,230,2019-09-01 09:34:00+00,2019-09-01 09:41:00+00
90765426,8441,827,808,2019-09-01 09:34:00+00,2019-09-01 09:40:00+00
90765427,14353,57,15,2019-09-01 09:34:00+00,2019-09-01 09:46:00+00
90765428,13474,465,31,2019-09-01 09:35:00+00,2019-09-01 09:37:00+00
90765429,7945,388,781,2019-09-01 09:34:00+00,2019-09-01 10:05:00+00
90765430,7347,255,56,2019-09-01 09:35:00+00,2019-09-01 09:46:00+00
90765431,5414,466,692,2019-09-01 09:35:00+00,2019-09-01 10:37:00+00
90765432,6274,255,325,2019-09-01 09:35:00+00,2019-09-01 09:54:00+00
90765433,947,581,301,2019-09-01 09:35:00+00,2019-09-01 09:37:00+00
90765434,15748,803,55,2019-09-01 09:35:00+00,2019-09-01 09:45:00+00
90765435,6424,800,651,2019-09-01 09:35:00+00,2019-09-01 09:46:00+00
90765436,2158,584,300,2019-09-01 09:35:00+00,2019-09-01 09:55:00+00
90765437,11412,807,662,2019-09-01 09:35:00+00,2019-09-01 10:03:00+00
90765438,8740,540,257,2019-09-01 09:35:00+00,2019-09-01 09:41:00+00
90765439,2062,74,183,2019-09-01 09:35:00+00,2019-09-01 09:39:00+00
90765440,12599,600,320,2019-09-01 09:35:00+00,2019-09-01 09:47:00+00
90765441,15684,303,64,2019-09-01 09:35:00+00,2019-09-01 09:45:00+00
90765442,9233,108,403,2019-09-01 09:35:00+00,2019-09-01 09:50:00+00
90765443,14436,598,168,2019-09-01 09:35:00+00,2019-09-01 09:48:00+00
90765444,13701,600,320,2019-09-01 09:35:00+00,2019-09-01 09:47:00+00
90765445,8917,584,300,2019-09-01 09:35:00+00,2019-09-01 09:55:00+00
90765446,2782,587,251,2019-09-01 09:35:00+00,2019-09-01 09:42:00+00
90765447,7374,647,647,2019-09-01 09:36:00+00,2019-09-01 10:31:00+00
90765448,3383,478,443,2019-09-01 09:36:00+00,2019-09-01 09:43:00+00
90765449,6266,584,300,2019-09-01 09:36:00+00,2019-09-01 09:54:00+00
90765450,16400,103,29,2019-09-01 09:36:00+00,2019-09-01 09:42:00+00
90765451,14274,46,458,2019-09-01 09:36:00+00,2019-09-01 09:39:00+00
90765452,10624,612,821,2019-09-01 09:36:00+00,2019-09-01 09:44:00+00
90765453,10593,653,640,2019-09-01 09:36:00+00,2019-09-01 09:45:00+00
90765454,15329,496,115,2019-09-01 09:36:00+00,2019-09-01 09:55:00+00
90765455,14055,153,153,2019-09-01 09:36:00+00,2019-09-01 10:56:00+00
90765456,13762,245,817,2019-09-01 09:36:00+00,2019-09-01 09:45:00+00
90765457,8049,712,722,2019-09-01 09:36:00+00,2019-09-01 09:49:00+00
90765458,16593,510,229,2019-09-01 09:36:00+00,2019-09-01 10:03:00+00
90765459,15697,253,96,2019-09-01 09:36:00+00,2019-09-01 09:40:00+00
90765460,14868,725,833,2019-09-01 09:36:00+00,2019-09-01 10:03:00+00
90765461,8757,682,53,2019-09-01 09:36:00+00,2019-09-01 10:05:00+00
90765462,11391,517,695,2019-09-01 09:36:00+00,2019-09-01 10:07:00+00
90765463,5670,531,58,2019-09-01 09:37:00+00,2019-09-01 09:49:00+00
90765464,14410,577,732,2019-09-01 09:37:00+00,2019-09-01 09:58:00+00
90765465,5747,234,444,2019-09-01 09:37:00+00,2019-09-01 09:58:00+00
90765466,15892,400,44,2019-09-01 09:37:00+00,2019-09-01 09:48:00+00
90765467,4691,234,444,2019-09-01 09:37:00+00,2019-09-01 09:58:00+00
90765468,16057,191,303,2019-09-01 09:37:00+00,2019-09-01 10:26:00+00
90765469,9249,636,780,2019-09-01 09:37:00+00,2019-09-01 09:40:00+00
90765470,2547,776,684,2019-09-01 09:37:00+00,2019-09-01 09:46:00+00
90765471,11196,409,300,2019-09-01 09:37:00+00,2019-09-01 10:04:00+00
90765472,14265,728,623,2019-09-01 09:37:00+00,2019-09-01 09:51:00+00
90765473,7158,459,503,2019-09-01 09:37:00+00,2019-09-01 09:47:00+00
90765474,9922,684,705,2019-09-01 09:37:00+00,2019-09-01 09:55:00+00
90765475,2824,517,695,2019-09-01 09:37:00+00,2019-09-01 10:07:00+00
90765476,3408,56,132,2019-09-01 09:37:00+00,2019-09-01 10:01:00+00
90765477,3350,712,488,2019-09-01 09:37:00+00,2019-09-01 09:49:00+00
90765478,13276,91,284,2019-09-01 09:37:00+00,2019-09-01 09:41:00+00
90765479,8128,117,352,2019-09-01 09:37:00+00,2019-09-01 09:40:00+00
90765480,16358,513,579,2019-09-01 09:37:00+00,2019-09-01 09:51:00+00
90765481,10365,560,186,2019-09-01 09:38:00+00,2019-09-01 09:50:00+00
90765482,11181,197,72,2019-09-01 09:38:00+00,2019-09-01 09:48:00+00
90765483,7920,478,810,2019-09-01 09:38:00+00,2019-09-01 09:59:00+00
90765484,2859,478,810,2019-09-01 09:38:00+00,2019-09-01 09:59:00+00
90765485,8193,24,77,2019-09-01 09:38:00+00,2019-09-01 09:41:00+00
90765486,1536,597,648,2019-09-01 09:38:00+00,2019-09-01 09:45:00+00
90765487,16354,81,581,2019-09-01 09:38:00+00,2019-09-01 09:42:00+00
90765488,13833,176,45,2019-09-01 09:38:00+00,2019-09-01 09:53:00+00
90765489,9954,254,227,2019-09-01 09:38:00+00,2019-09-01 09:41:00+00
90765490,7761,219,666,2019-09-01 09:38:00+00,2019-09-01 09:55:00+00
90765491,13095,534,534,2019-09-01 09:39:00+00,2019-09-01 10:52:00+00
90765492,10356,534,534,2019-09-01 09:38:00+00,2019-09-01 10:51:00+00
90765493,4668,399,14,2019-09-01 09:38:00+00,2019-09-01 10:16:00+00
90765494,15771,308,269,2019-09-01 09:38:00+00,2019-09-01 09:41:00+00
90765495,15374,242,514,2019-09-01 09:38:00+00,2019-09-01 09:43:00+00
90765496,698,460,521,2019-09-01 09:39:00+00,2019-09-01 09:57:00+00
90765497,6604,540,98,2019-09-01 09:39:00+00,2019-09-01 09:42:00+00
90765498,7677,266,114,2019-09-01 09:39:00+00,2019-09-01 10:06:00+00
90765499,8931,107,310,2019-09-01 09:39:00+00,2019-09-01 09:58:00+00
90765500,10611,74,602,2019-09-01 09:39:00+00,2019-09-01 09:44:00+00
90765501,15338,259,228,2019-09-01 09:39:00+00,2019-09-01 09:51:00+00
90765502,12527,153,99,2019-09-01 09:39:00+00,2019-09-01 10:00:00+00
90765503,6361,292,341,2019-09-01 09:39:00+00,2019-09-01 09:54:00+00
90765504,10234,601,686,2019-09-01 09:39:00+00,2019-09-01 09:51:00+00
90765505,14967,617,729,2019-09-01 09:39:00+00,2019-09-01 09:43:00+00
90765506,6449,309,781,2019-09-01 09:39:00+00,2019-09-01 10:05:00+00
90765507,14601,192,28,2019-09-01 09:39:00+00,2019-09-01 09:52:00+00
90765508,6944,653,737,2019-09-01 09:39:00+00,2019-09-01 09:54:00+00
90765509,15206,78,748,2019-09-01 09:39:00+00,2019-09-01 09:52:00+00
90765510,16797,66,485,2019-09-01 09:40:00+00,2019-09-01 10:01:00+00
90765511,9665,826,350,2019-09-01 09:40:00+00,2019-09-01 09:56:00+00
90765512,5708,242,228,2019-09-01 09:40:00+00,2019-09-01 09:48:00+00
90765513,14221,275,199,2019-09-01 09:40:00+00,2019-09-01 09:46:00+00
90765514,3781,715,577,2019-09-01 09:40:00+00,2019-09-01 09:47:00+00
90765515,6401,284,107,2019-09-01 09:40:00+00,2019-09-01 10:03:00+00
90765516,4484,512,491,2019-09-01 09:40:00+00,2019-09-01 09:48:00+00
90765517,2238,792,583,2019-09-01 09:40:00+00,2019-09-01 10:04:00+00
90765518,2642,84,451,2019-09-01 09:40:00+00,2019-09-01 09:56:00+00
90765519,15873,478,553,2019-09-01 09:40:00+00,2019-09-01 09:57:00+00
90765520,16633,111,248,2019-09-01 09:40:00+00,2019-09-01 09:53:00+00
90765521,6533,592,169,2019-09-01 09:40:00+00,2019-09-01 09:54:00+00
90765522,14962,14,93,2019-09-01 09:40:00+00,2019-09-01 09:48:00+00
90765523,13601,5,435,2019-09-01 09:40:00+00,2019-09-01 09:58:00+00
90765524,16708,57,773,2019-09-01 09:40:00+00,2019-09-01 09:59:00+00
90765525,4231,599,644,2019-09-01 09:40:00+00,2019-09-01 09:45:00+00
90765526,1786,792,583,2019-09-01 09:40:00+00,2019-09-01 10:04:00+00
90765527,4393,255,279,2019-09-01 09:40:00+00,2019-09-01 09:47:00+00
90765528,16723,281,821,2019-09-01 09:41:00+00,2019-09-01 09:52:00+00
90765529,14832,680,280,2019-09-01 09:40:00+00,2019-09-01 09:48:00+00
90765530,2532,303,307,2019-09-01 09:40:00+00,2019-09-01 09:50:00+00
90765531,1885,622,566,2019-09-01 09:40:00+00,2019-09-01 09:50:00+00
90765532,15704,111,248,2019-09-01 09:40:00+00,2019-09-01 09:53:00+00
90765533,7635,505,253,2019-09-01 09:40:00+00,2019-09-01 09:59:00+00
90765534,15285,774,691,2019-09-01 09:40:00+00,2019-09-01 09:47:00+00
90765535,8686,435,411,2019-09-01 09:41:00+00,2019-09-01 09:43:00+00
90765536,10949,750,764,2019-09-01 09:41:00+00,2019-09-01 09:52:00+00
90765537,1560,303,307,2019-09-01 09:41:00+00,2019-09-01 09:50:00+00
90765538,92,654,136,2019-09-01 09:41:00+00,2019-09-01 10:02:00+00
90765539,14013,691,529,2019-09-01 09:41:00+00,2019-09-01 09:50:00+00
90765541,1813,747,108,2019-09-01 09:41:00+00,2019-09-01 09:51:00+00
90765542,16659,654,136,2019-09-01 09:41:00+00,2019-09-01 10:03:00+00
90765543,8974,680,310,2019-09-01 09:41:00+00,2019-09-01 10:00:00+00
90765544,4569,294,592,2019-09-01 09:41:00+00,2019-09-01 10:14:00+00
90765545,3674,661,543,2019-09-01 09:41:00+00,2019-09-01 09:47:00+00
90765546,11403,64,374,2019-09-01 09:41:00+00,2019-09-01 09:47:00+00
90765547,16642,426,800,2019-09-01 09:41:00+00,2019-09-01 09:54:00+00
90765548,16153,749,88,2019-09-01 09:41:00+00,2019-09-01 10:06:00+00
90765549,15715,749,88,2019-09-01 09:41:00+00,2019-09-01 10:06:00+00
90765550,9670,294,592,2019-09-01 09:42:00+00,2019-09-01 10:14:00+00
90765551,11549,202,132,2019-09-01 09:42:00+00,2019-09-01 09:49:00+00
90765552,16701,782,602,2019-09-01 09:42:00+00,2019-09-01 10:06:00+00
90765553,14700,303,48,2019-09-01 09:42:00+00,2019-09-01 10:12:00+00
90765554,10381,716,523,2019-09-01 09:42:00+00,2019-09-01 09:49:00+00
